NCDX9160	1	1	U	I
NCDX9161	1	1	U	I
NCDX9162	1	1	U	I
NCDX9163	1	1	U	I
NCDX9164	1	1	U	I
NCDX9165	1	1	U	I
NCDX9166	1	1	U	I
NCDX9167	1	1	U	I
NCDX9168	1	1	U	I
NCDX9169	1	1	U	I
NCDX9170	1	1	U	I
NCDX9171	1	1	U	I
NCDX9172	1	1	U	I
NCDX9173	1	1	U	I
NCDX9174	1	1	U	I
NCDX9175	1	1	U	I
NCDX9176	1	1	U	I
NCDX9177	1	1	U	I
NCDX9178	1	1	U	I
NCDX9179	1	1	U	I
NCDX9180	1	1	U	I
NCDX9181	1	1	U	I
NCDX9182	1	1	U	I
NCDX9183	1	1	U	I
NCDX9184	1	1	U	I
NCDX9185	1	1	U	I
NCDX9186	1	1	U	I
NCDX9187	1	1	U	I
NCDX9188	1	1	U	I
NCDX9189	1	1	U	I
NCDX9190	1	1	U	I
NCDX9191	1	1	U	I
NCDX9192	1	1	U	I
NCDX9193	1	1	U	I
NCDX9194	1	1	U	I
NCDX9195	1	1	U	I
NCDX9196	1	1	U	I
NCDX9197	1	1	U	I
NCDX9198	1	1	U	I
NCDX9199	1	1	U	I
NCDX9200	1	1	U	I
NCDX9201	1	1	U	I
NCDX9202	1	1	U	I
NCDX9203	1	1	U	I
NCDX9204	1	1	U	I
NCDX9205	1	1	U	I
NCDX9206	1	1	U	I
NCDX9207	1	1	U	I
NCDX9208	1	1	U	I
NCDX9209	1	1	U	I
NCDX9210	1	1	U	I
NCDX9211	1	1	U	I
NCDX9212	1	1	U	I
NCDX9213	1	1	U	I
NCDX9214	1	1	U	I
NCDX9215	1	1	U	I
NCDX9216	1	1	U	I
NCDX9217	1	1	U	I
NCDX9218	1	1	U	I
NCDX9219	1	1	U	I
NCDX9220	1	1	U	I
NCDX9221	1	1	U	I
NCDX9222	1	1	U	I
NCDX9223	1	1	U	I
NCDX9224	1	1	U	I
NCDX9225	1	1	U	I
NCDX9226	1	1	U	I
NCDX9227	1	1	U	I
NCDX9228	1	1	U	I
NCDX9229	1	1	U	I
NCDX9230	1	1	U	I
NCDX9231	1	1	U	I
NCDX9232	1	1	U	I
NCDX9233	1	1	U	I
NCDX9234	1	1	U	I
NCDX9235	1	1	U	I
NCDX9236	1	1	U	I
NCDX9237	1	1	U	I
NCDX9238	1	1	U	I
NCDX9239	1	1	U	I
NCDX9240	1	1	U	I
NCDX9241	1	1	U	I
NCDX9242	1	1	U	I
NCDX9243	1	1	U	I
NCDX9244	1	1	U	I
NCDX9245	1	1	U	I
NCDX9246	1	1	U	I
NCDX9247	1	1	U	I
NCDX9248	1	1	U	I
NCDX9249	1	1	U	I
NCDX9250	1	1	U	I
NCDX9251	1	1	U	I
NCDX9252	1	1	U	I
NCDX9253	1	1	U	I
NCDX9254	1	1	U	I
NCDX9255	1	1	U	I
NCDX9256	1	1	U	I
NCDX9257	1	1	U	I
NCDX9258	1	1	U	I
NCDX9259	1	1	U	I
NCDX9260	1	1	U	I
NCDX9261	1	1	U	I
NCDX9262	1	1	U	I
NCDX9263	1	1	U	I
NCDX9264	1	1	U	I
NCDX9265	1	1	U	I
NCDX9266	1	1	U	I
NCDX9267	1	1	U	I
NCDX9268	1	1	U	I
NCDX9269	1	1	U	I
NCDX9270	1	1	U	I
NCDX9271	1	1	U	I
NCDX9272	1	1	U	I
NCDX9273	1	1	U	I
NCDX9274	1	1	U	I
NCDX9275	1	1	U	I
NCDX9276	1	1	U	I
NCDX9277	1	1	U	I
NCDX9278	1	1	U	I
NCDX9279	1	1	U	I
NCDX9280	1	1	U	I
NCDX9281	1	1	U	I
NCDX9282	1	1	U	I
NCDX9283	1	1	U	I
NCDX9284	1	1	U	I
NCDX9285	1	1	U	I
NCDX9286	1	1	U	I
NCDX9287	1	1	U	I
NCDX9288	1	1	U	I
NCDX9289	1	1	U	I
NCDX9290	1	1	U	I
NCDX9291	1	1	U	I
NCDX9292	1	1	U	I
NCDX9293	1	1	U	I
NCDX9294	1	1	U	I
NCDX9295	1	1	U	I
NCDX9296	1	1	U	I
NCDX9297	1	1	U	I
NCDX9298	1	1	U	I
NCDX9299	1	2	U	I
NCDX9300	1	2	U	I
NCDX9301	1	2	U	I
NCDX9302	1	2	U	I
NCDX9303	1	2	U	I
NCDX9304	1	2	U	I
NCDX9305	1	2	U	I
NCDX9306	1	2	U	I
NCDX9307	1	2	U	I
NCDX9308	1	2	U	I
NCDX9309	1	2	U	I
NCDX9310	1	2	U	I
NCDX9311	1	1	U	I
NCDX9312	1	1	U	I
NCDX9313	1	1	U	I
NCDX9314	1	1	U	I
NCDX9315	1	1	U	I
NCDX9316	1	1	U	I
NCFD3J21	1	1	C	A
NCFSX001	1	1	C	A
NCFSX002	1	2	U	R
NCFSX003	1	2	U	R
NCFT0GW0	1	1	C	A
NCFT0H00	1	1	U	I
NCFT0H10	1	1	U	I
NCFT0HA0	1	1	U	I
NCFT0HB0	1	1	U	I
NCFT1C10	1	1	C	A
NCFT1C50	1	1	C	A
NCFT1C70	1	1	C	A
NCFT1C90	1	1	C	A
NCFT1CM0	1	1	C	A
NCFT1D10	1	1	C	A
NCFT1D50	1	1	C	A
NCFT1D90	1	1	C	A
NCFT1DM0	1	1	C	A
NCFT1Y10	8	2	U	R
NCFT1Y20	10	2	U	R
NCFT1Y30	8	2	U	R
NCFT1YD0	10	2	U	R
NCFT2PW0	4	2	U	R
NCFT2PX0	4	2	U	R
NCFT2PY0	1	1	C	A
NCFT2PZ0	1	1	C	A
NCFT2X70	2	2	C	R
NCFT2X80	2	2	C	R
NCFT2X90	2	2	C	R
NCFT2XA0	2	2	C	R
NCFT2XF0	3	2	C	R
NCFT2XG0	2	2	C	R
NCFT2XH0	2	2	C	R
NCFT2XJ0	2	2	C	R
NCFT2XK0	2	2	C	R
NCFT2XR0	3	2	C	R
NCFT2XS0	1	2	U	R
NCFT2XT0	1	2	U	R
NCFT2YT0	1	1	C	A
NCFT5620	3	1	C	R
NCFT5630	3	1	C	R
NCFT5640	3	1	C	R
NCFT5650	3	1	C	R
NCFT5660	3	1	C	R
NCFT5760	3	1	C	R
NCFT5770	3	1	C	R
NCFT5780	3	1	C	R
NCFT5790	3	1	C	R
NCFT57A0	3	1	C	R
NCLD3JB1	1	1	C	A
NCLT3BF0	1	1	C	A
NCLT3BL0	1	2	U	I
NCLT3BM0	1	2	U	I
NCLT3BN0	1	2	U	I
NCLT3BP0	1	2	U	I
NCLT3BR0	1	2	U	I
NCLT3BS0	1	2	U	I
NCLT3BT0	1	2	U	I
NCLT3BU0	1	2	U	I
NCLT3BV0	1	2	U	I
NCLT3BW0	1	2	U	I
NCLT3BX0	1	2	U	I
NCLT3BY0	1	2	U	I
NCLT3BZ0	1	2	U	I
NCLT3C00	1	2	U	I
NCLT3C10	1	2	U	I
NCLT3C20	1	2	U	I
NCLT3C30	1	2	U	I
NCLT3C40	1	2	U	I
NCLT3C50	1	2	U	I
NCLT3C60	1	2	U	I
NCSD0705	1	1	U	I
NCSD0715	1	1	U	I
NCSD0725	1	2	U	I
NCSD0735	1	2	U	I
NCSD0745	1	2	U	I
NCSD0755	1	2	U	I
NCSD0941	1	1	C	A
NCSD0AR6	1	1	U	I
NCSD0AS6	1	1	U	I
NCST01D0	1	1	C	A
NCST01E0	1	1	C	A
NCST06X0	1	1	C	A
NCST06Y0	1	1	U	I
NCST06Z0	1	1	C	A
NCST0J70	1	2	U	I
NCST0J90	1	2	U	I
NCST0JB0	1	2	U	I
NCST0JD0	1	2	U	I
NCST0JF0	1	2	U	I
NCST0JH0	1	2	U	I
NCST0JK0	1	1	U	I
NCST0JM0	1	1	U	I
NCST0JP0	1	1	U	I
NCST0JS0	1	1	U	I
NCST0JU0	1	1	U	I
NCST0JW0	1	1	U	I
NCST0JY0	1	1	U	I
NCST0K00	1	1	U	I
NCST0K20	1	1	U	I
NCST0K40	1	1	U	I
NCST0K60	1	1	U	I
NCST0K80	1	1	U	I
NCST0KA0	1	2	U	I
NCST0KC0	1	2	U	I
NCST0KE0	1	2	U	I
NCST0KG0	1	2	U	I
NCST0KJ0	1	1	U	I
NCST0KL0	1	1	U	I
NCST0KN0	1	1	U	I
NCST0KR0	1	1	U	I
NCST0KX0	1	2	U	I
NCST0L30	1	2	U	I
NCST1G10	1	1	U	I
NCST1G30	1	1	U	I
NCST1G50	1	1	U	I
NCST1G70	1	1	U	I
NCST1G90	1	1	U	I
NCST1GB0	1	1	U	I
NCST1GD0	1	1	U	I
NCST1GF0	1	1	U	I
NCST1GH0	1	1	U	I
NCST1GK0	1	1	U	I
NCST1GM0	1	1	U	I
NCST1GP0	1	1	U	I
NCST1GS0	1	1	U	I
NCST1GU0	1	1	U	I
NCST1GW0	1	1	U	I
NCST1GY0	1	1	U	I
NCST1H00	1	1	U	I
NCST1H20	1	1	U	I
NCST1H40	1	1	U	I
NCST1H60	1	1	U	I
NCST1H80	1	1	U	I
NCST1HA0	1	1	U	I
NCST1HC0	1	1	U	I
NCST1HE0	1	1	U	I
NCST1HG0	1	1	U	I
NCST1HJ0	1	1	U	I
NCST1HL0	1	1	U	I
NCST1HN0	1	1	U	I
NCST1HR0	1	1	U	I
NCST1HT0	1	1	U	I
NCST1HV0	1	1	U	I
NCST1HX0	1	1	U	I
NCST1HZ0	1	1	U	I
NCST1J10	1	1	U	I
NCST1J30	1	1	U	I
NCST1J50	1	1	U	I
NCST1J70	1	1	U	I
NCST1J90	1	1	U	I
NCST1JB0	1	1	U	I
NCST1JD0	1	1	U	I
NCST1JF0	1	1	U	I
NCST1JH0	1	1	U	I
NCST1JK0	1	1	U	I
NCST1JP0	1	1	U	I
NCST1JU0	1	1	U	I
NCST1JY0	1	1	U	I
NCST1K20	1	1	U	I
NCST1K40	1	1	U	I
NCST1K60	1	1	U	I
NCST1K80	1	1	U	I
NCST1KA0	1	1	U	I
NCST1KC0	1	1	U	I
NCST1KE0	1	1	U	I
NCST1KG0	1	1	U	I
NCST1KJ0	1	1	U	I
NCST1KL0	1	1	U	I
NCST1KN0	1	1	U	I
NCST1KR0	1	1	U	I
NCST1KT0	1	1	U	I
NCST1KV0	1	1	U	I
NCST1KX0	1	1	U	I
NCST1KZ0	1	1	U	I
NCST1L10	1	1	U	I
NCST1L30	1	1	U	I
NCST1L50	1	1	U	I
NCST1L70	1	1	U	I
NCST1L90	1	1	U	I
NCST1LB0	1	1	U	I
NCST1LD0	1	1	U	I
NCST1LF0	1	1	U	I
NCST1LH0	1	1	U	I
NCST1LK0	1	1	U	I
NCST1LM0	1	1	U	I
NCST1LP0	1	1	U	I
NCST1LS0	1	1	U	I
NCST1LU0	1	1	U	I
NCST1LW0	1	1	U	I
NCST1LY0	1	1	U	I
NCST1M00	1	1	U	I
NCST1M20	1	1	U	I
NCST1M40	1	1	U	I
NCST1M60	1	1	U	I
NCST1M80	1	1	U	I
NCST1MA0	1	1	U	I
NCST1MC0	1	1	U	I
NCST1ME0	1	1	U	I
NCST1MG0	1	1	U	I
NCST1MJ0	1	1	U	I
NCST1ML0	1	1	U	I
NCST1MN0	1	1	U	I
NCST1MR0	1	1	U	I
NCST1MT0	1	1	U	I
NCST1MV0	1	1	U	I
NCST1MX0	1	1	U	I
NCST1MZ0	1	1	U	I
NCST1N10	1	1	U	I
NCST1N30	1	1	U	I
NCST1N50	1	1	U	I
NCST1N70	1	1	U	I
NCST1N90	1	1	U	I
NCST1NB0	1	1	U	I
NCST1ND0	1	1	U	I
NCST1NF0	1	1	U	I
NCST1NH0	1	1	U	I
NCST1NK0	1	1	U	I
NCST1NM0	1	1	U	I
NCST1NP0	1	1	U	I
NCST1NS0	1	1	U	I
NCST1NU0	1	1	U	I
NCST1NW0	1	1	U	I
NCST1NY0	1	1	U	I
NCST1P00	1	1	U	I
NCST1P20	1	1	U	I
NCST1P40	1	1	U	I
NCST1P60	1	1	U	I
NCST1P80	1	1	U	I
NCST1PA0	1	1	U	I
NCST1PC0	1	1	U	I
NCST1PE0	1	1	U	I
NCST1PG0	1	1	U	I
NCST1PJ0	1	1	U	I
NCST1PL0	1	1	U	I
NCST1PN0	1	1	U	I
NCST1PR0	1	1	U	I
NCST1PT0	1	1	U	I
NCST1PV0	1	1	U	I
NCST1PX0	1	1	U	I
NCST1PZ0	1	1	U	I
NCST1R10	1	1	U	I
NCST1R30	1	1	U	I
NCST1R50	1	1	U	I
NCST1R70	1	1	U	I
NCST1R90	1	1	U	I
NCST1RB0	1	1	U	I
NCST1RD0	1	1	U	I
NCST1RF0	1	1	U	I
NCST1RH0	1	1	U	I
NCST1RK0	1	1	U	I
NCST1RM0	1	1	U	I
NCST1RP0	1	1	U	I
NCST1RS0	1	1	U	I
NCST1RU0	1	1	U	I
NCST1RW0	1	1	U	I
NCST1RY0	1	1	U	I
NCST1S00	1	1	U	I
NCST1S20	1	1	U	I
NCST1S40	1	1	U	I
NCST1S60	1	1	U	I
NCST1S80	1	1	U	I
NCST1SA0	1	1	U	I
NCST1SC0	1	1	U	I
NCST1SE0	1	1	U	I
NCST1SG0	1	1	U	I
NCST1SJ0	1	1	U	I
NCST1SL0	1	1	U	I
NCST1SN0	1	1	U	I
NCST1SR0	1	1	U	I
NCST1ST0	1	1	U	I
NCST1SV0	1	1	U	I
NCST1SX0	1	1	U	I
NCST1SZ0	1	1	U	I
NCST1T10	1	1	U	I
NCST1T30	1	1	U	I
NCST1T50	1	1	U	I
NCST1T70	1	1	U	I
NCST1T90	1	1	U	I
NCST1TB0	1	1	U	I
NCST1TD0	1	1	U	I
NCST1TF0	1	1	U	I
NCST1TH0	1	1	U	I
NCST1TK0	1	1	U	I
NCST1TM0	1	1	U	I
NCST1TP0	1	1	U	I
NCST1TS0	1	1	U	I
NCST1TU0	1	1	U	I
NCST1TW0	1	1	U	I
NCST1TY0	1	1	U	I
NCST1U00	1	1	U	I
NCST1U20	1	1	U	I
NCST1U40	1	1	U	I
NCST1U60	1	1	U	I
NCST1U80	1	1	U	I
NCST1UA0	1	1	U	I
NCST1UC0	1	1	U	I
NCST1UE0	1	1	U	I
NCST1UG0	1	1	U	I
NCST1UJ0	1	1	U	I
NCST1UL0	1	1	U	I
NCST1UN0	1	1	U	I
NCST1UR0	1	1	U	I
NCST1UT0	1	1	U	I
NCST1UV0	1	1	U	I
NCST1UX0	1	1	U	I
NCST1UZ0	1	1	U	I
NCST1V10	1	1	U	I
NCST1V30	1	1	U	I
NCST1V50	1	1	U	I
NCST1V70	1	1	U	I
NCST1V90	1	1	U	I
NCST1VB0	1	1	U	I
NCST1VD0	1	1	U	I
NCST1VF0	1	1	U	I
NCST1VH0	1	1	U	I
NCST1VK0	1	1	U	I
NCST1VM0	1	1	U	I
NCST1VP0	1	1	U	I
NCST1VS0	1	1	U	I
NCST1VU0	1	1	U	I
NCST1VW0	1	1	U	I
NCST1VY0	1	1	U	I
NCST1W00	1	1	U	I
NCST1W20	1	1	U	I
NCST1W40	1	1	U	I
NCST1W60	1	1	U	I
NCST1W80	1	1	U	I
NCST1WA0	1	1	U	I
NCST1WC0	1	1	U	I
NCST1WE0	1	1	U	I
NCST1WG0	1	1	U	I
NCST1WJ0	1	1	U	I
NCST1WL0	1	1	U	I
NCST1WN0	1	1	U	I
NCST1WR0	1	1	U	I
NCST1WT0	1	1	U	I
NCST1WV0	1	1	U	I
NCST1WX0	1	1	U	I
NCST1WZ0	1	1	U	I
NCST1X10	1	1	U	I
NCST1X30	1	1	U	I
NCST1X50	1	1	U	I
NCST2NF0	1	1	U	I
NCST2NG0	1	1	U	I
NCST2NH0	1	1	U	I
NCST2NJ0	1	1	U	I
NCST2NK0	1	1	U	I
NCST2NL0	1	1	U	I
NCST2NM0	1	1	U	I
NCST2NN0	1	1	U	I
NCST2NP0	1	1	U	I
NCST2NR0	1	1	U	I
NCST3930	1	1	U	I
NCST3960	1	1	U	I
NCST3990	1	1	U	I
NCST39C0	1	1	U	I
NCST3EP0	1	1	U	I
NCST3ES0	1	1	U	I
NCST3EU0	1	1	U	I
NCST3EW0	1	1	U	I
NCST3EY0	1	1	U	I
NCST3F00	1	1	U	I
NCST3F20	1	1	U	I
NCST3F40	1	1	U	I
NCST3F60	1	1	U	I
NCST3F80	1	1	U	I
NCST3FA0	1	1	U	I
NCST3FC0	1	1	U	I
NCST3FE0	1	1	U	I
NCST3FG0	1	1	U	I
NCST3FJ0	1	1	U	I
NCST3FL0	1	1	U	I
NCST3FN0	1	1	U	I
NCST3FR0	1	1	U	I
NCST3FT0	1	1	U	I
NCST3FV0	1	1	U	I
NCST3FX0	1	1	U	I
NCST3FZ0	1	1	U	I
NCST3G10	1	1	U	I
NCST3G30	1	1	U	I
NCST3G50	1	1	U	I
NCST3G70	1	1	U	I
NCST3G90	1	1	U	I
NCST3GB0	1	2	U	I
NCST3GD0	1	2	U	I
NCST3GF0	1	2	U	I
NCST3GH0	1	2	U	I
NCST3GK0	1	2	U	I
NCST3GM0	1	2	U	I
NCST3GP0	1	2	U	I
NCST3GS0	1	2	U	I
NCST3GU0	1	2	U	I
NCST3GW0	1	2	U	I
NCST3GY0	1	2	U	I
NCST3H00	1	2	U	I
NCST3H20	1	1	U	I
NCST3H40	1	1	U	I
NCST57U0	1	2	U	I
NCST57V0	1	2	U	I
NCST57W0	1	2	U	I
NCST57X0	1	2	U	I
NCST57Y0	1	2	U	I
NCST57Z0	1	2	U	I
NCST5800	1	2	U	I
NCST5810	1	2	U	I
NCST5820	1	1	C	A
NCST5830	1	1	C	A
NCST5840	1	1	U	I
NCST5850	1	1	U	I
NCST5860	1	1	U	I
NCST5870	1	1	U	I
NCST5880	1	1	U	I
NCST5890	1	1	C	A
NCST58A0	1	1	C	A
NDMD0054	1	1	C	A
NDMD0055	1	1	C	A
NDMD0056	1	1	C	A
NDMD0057	1	1	C	A
NDMD0058	1	1	C	A
NDMD0059	1	1	C	A
NDMD0060	1	1	C	A
NDMD0061	1	1	C	A
NDMD0062	1	1	C	A
NDMD0063	1	1	C	A
NDMD0064	1	1	C	A
NDMD0065	1	1	C	A
NDMD0066	1	1	C	A
NDMD0067	1	1	C	A
NDMD0068	1	1	C	A
NDMD0069	1	1	C	A
NDMT0054	1	1	C	A
NDMT0055	1	1	C	A
NDMT0056	1	1	C	A
NDMT0057	1	1	C	A
NDMT0058	1	1	C	A
NDMT0059	1	1	C	A
NDMT0060	1	1	C	A
NDMT0061	1	1	C	A
NDMT0062	1	1	C	A
NDMT0063	1	1	C	A
NDMT0064	1	1	C	A
NDMT0065	1	1	C	A
NDMT0066	1	1	C	A
NDMT0067	1	1	C	A
NDMT0068	1	1	C	A
NDMT0069	1	1	C	A
NDSD0017	15	2	C	R
NDSD0026	1	1	C	A
NDSD0046	1	1	U	I
NDSD0051	1	1	C	A
NDSD0061	1	1	C	A
NDSD0091	1	1	C	A
NDSD0101	1	1	C	A
NDSD0111	1	1	C	A
NDSD1017	15	2	C	R
NDSD1026	1	1	C	A
NDSD1046	1	1	U	I
NDSD1051	1	1	C	A
NDSD1061	1	1	C	A
NDSD1091	1	1	C	A
NDSD1101	1	1	C	A
NDSD1111	1	1	C	A
NIA00903	1	1	C	R
NIA00905	1	1	C	R
NIA00907	1	1	C	R
NIA00909	1	1	C	R
NIA00910	1	1	C	R
NIA00911	1	1	C	R
NIA00912	1	1	C	R
NIA00913	1	1	U	I
NIA00914	1	1	C	R
NIA00915	1	1	C	R
NIA00916	1	1	C	R
NIA01320	1	1	C	R
NIA01321	1	1	C	R
NIA01322	1	1	C	R
NIA01323	1	1	C	R
NIA01324	1	1	C	R
NIA01325	1	1	C	R
NIA01326	1	1	C	R
NIA01327	1	1	C	R
NIA01328	1	2	C	R
NIA01329	1	2	C	R
NIA01330	1	2	C	R
NIA01331	1	2	C	R
NIA01332	1	2	C	R
NIA01333	1	2	C	R
NIA01334	1	2	C	R
NIA01335	1	2	C	R
NIA01336	1	2	C	R
NIA01337	1	2	C	R
NIA01338	1	2	C	R
NIA01339	1	2	C	R
NIA01340	1	2	C	R
NIA01341	1	2	C	R
NIA01342	1	2	C	R
NIA01343	1	2	C	R
NIA01344	1	2	C	R
NIA01345	1	2	C	R
NIA01346	1	2	C	R
NIA01347	1	2	C	R
NIA01348	1	2	C	R
NIA01349	1	2	C	R
NIA01350	1	2	C	R
NIA01351	1	2	C	R
NIA01352	1	2	C	R
NIA01356	1	1	C	R
NIA01357	1	1	C	R
NIA01358	1	1	C	R
NIA01359	1	1	C	R
NIA01360	1	1	C	R
NIA01361	1	1	C	R
NIA01362	1	1	C	R
NIA01363	1	1	C	R
NIA01364	1	2	C	R
NIA01365	1	2	C	R
NIA01366	1	2	C	R
NIA01367	1	2	C	R
NIA01368	1	2	C	R
NIA01369	1	2	C	R
NIA01370	1	2	C	R
NIA01371	1	2	C	R
NIA01372	1	2	C	R
NIA01373	1	2	C	R
NIA01392	1	1	C	R
NIA01393	1	1	C	R
NIA01394	1	1	C	R
NIA01395	1	1	C	R
NIA01396	1	1	C	R
NIA01397	1	1	C	R
NIA01398	1	1	C	R
NIA01399	1	1	C	R
NIA01400	1	2	C	R
NIA01401	1	2	C	R
NIA01402	1	2	C	R
NIA01403	1	2	C	R
NIA01404	1	2	C	R
NIA01405	1	2	C	R
NIA01406	1	2	C	R
NIA01407	1	2	C	R
NIA01408	1	2	C	R
NIA01409	1	2	C	R
NIA01700	1	2	C	R
NIA01701	1	2	C	R
NIA01702	1	2	C	R
NIA01703	1	2	C	R
NIA01704	1	2	C	R
NIA01705	1	2	C	R
NIA01706	1	2	C	R
NIA01707	1	2	C	R
NIA01708	1	2	C	R
NIA01709	1	2	C	R
NIA01710	1	2	C	R
NIA01711	1	2	C	R
NIA01712	1	2	C	R
NIA01713	1	2	C	R
NIA01714	1	2	C	R
NIA01721	1	2	C	R
NIA01722	1	2	C	R
NIA01723	1	2	C	R
NIA01724	1	2	C	R
NIA01725	1	2	C	R
NIA01726	1	2	C	R
NIA01727	1	2	C	R
NIA01728	1	2	C	R
NIA01729	1	2	C	R
NIA01730	1	2	C	R
NIA01731	1	2	C	R
NIA01732	1	2	C	R
NIA01733	1	2	C	R
NIA01734	1	2	C	R
NIA01735	1	2	C	R
NIA01736	1	2	C	R
NIA01737	1	2	C	R
NIA01738	1	2	C	R
NIA01739	1	2	C	R
NIA01740	1	2	C	R
NIA01741	1	2	C	R
NIA02108	2	2	U	I
NIA02109	2	2	C	R
NIA02110	2	2	C	R
NIA04609	1	2	C	R
NIA04610	1	2	C	R
NIA04611	1	2	C	R
NIA04612	1	2	C	R
NIA04613	1	2	C	R
NIA04614	1	2	C	R
NIA04615	1	1	C	R
NIA04616	1	1	C	R
NIA04617	1	2	C	R
NIA04618	1	2	C	R
NIA04619	1	2	C	R
NIA04621	1	2	C	R
NIA04622	1	2	C	R
NIA04623	1	2	C	R
NIA04624	1	2	C	R
NIA04625	1	1	C	R
NIA04626	1	1	C	R
NIA04627	1	1	C	R
NIA04628	1	1	C	R
NIA04629	1	1	C	R
NIA04630	1	1	C	R
NIA04631	1	2	C	R
NIA04632	1	2	C	R
NIA04633	1	2	C	R
NIA04634	1	2	C	R
NIA04635	1	2	C	R
NIA04636	1	2	C	R
NIA04637	1	1	C	R
NIA04638	1	1	C	R
NIA04639	1	2	C	R
NIA04640	1	2	C	R
NIA04641	1	2	C	R
NIA04643	1	2	C	R
NIA04644	1	2	C	R
NIA04645	1	2	C	R
NIA04646	1	2	C	R
NIA04647	1	1	C	R
NIA04648	1	1	C	R
NIA04649	1	1	C	R
NIA04650	1	1	C	R
NIA04651	1	1	C	R
NIA04652	1	1	C	R
NIA04653	1	2	C	R
NIA04654	1	2	C	R
NIA04655	1	2	C	R
NIA04656	1	2	C	R
NIA04657	1	2	C	R
NIA04658	1	2	C	R
NIA04659	1	1	C	R
NIA04660	1	1	C	R
NIA04661	1	2	C	R
NIA04662	1	2	C	R
NIA04663	1	2	C	R
NIA04665	1	2	C	R
NIA04666	1	2	C	R
NIA04667	1	2	C	R
NIA04668	1	2	C	R
NIA04669	1	1	C	R
NIA04670	1	1	C	R
NIA04671	1	1	C	R
NIA04672	1	1	C	R
NIA04673	1	1	C	R
NIA04674	1	1	C	R
NIA10903	1	1	C	R
NIA10905	1	1	C	R
NIA10907	1	1	C	R
NIA10909	1	1	C	R
NIA10910	1	1	C	R
NIA10911	1	1	C	R
NIA10912	1	1	C	R
NIA10913	1	1	U	I
NIA10914	1	1	C	R
NIA10915	1	1	C	R
NIA10916	1	1	C	R
NIC0C000	3	2	C	R
NIC0C005	3	2	C	R
NIC0C015	3	2	C	R
NIC0C030	3	2	C	R
NIC0C035	3	2	C	R
NIC0C040	3	2	C	R
NIC0C045	3	2	C	R
NIC0C050	3	2	C	R
NIC0C055	3	2	C	R
NIC0C060	3	2	C	R
NIC0N087	3	1	C	R
NIC0NR35	2	1	C	R
NIC0T000	3	2	C	R
NIC0T005	3	2	C	R
NIC0T015	3	2	C	R
NIC0T025	3	2	C	R
NIC0T040	3	2	C	R
NIC0T045	3	2	C	R
NIC0T050	3	2	C	R
NIC0T065	3	2	C	R
NIC0T070	3	2	C	R
NIC0T075	3	2	C	R
NIC0T080	3	2	C	R
NIC0T085	3	2	C	R
NIC0T090	3	2	C	R
NIC0T100	3	2	C	R
NIC0T105	3	2	C	R
NIC0T110	3	2	C	R
NIC0T120	3	2	C	R
NIC0T130	3	2	C	R
NIC0T140	3	2	C	R
NIC0T150	3	2	C	R
NIC0T155	14	2	C	R
NIC0T160	14	2	C	R
NIC0T185	3	2	C	R
NIC0T190	3	2	C	R
NIC0T196	3	2	C	R
NIC0TR05	2	2	C	R
NIC0TR10	2	2	C	R
NIC0TR15	2	2	C	R
NIC0TR20	2	2	C	R
NIC0TR25	2	2	C	R
NIC0TR30	2	2	C	R
NIC0TR35	2	2	C	R
NIC0V000	3	2	C	R
NIC0V005	3	2	C	R
NIC0V015	3	2	C	R
NIC0V020	3	2	C	R
NIC0V025	3	2	C	R
NIC0V030	3	2	C	R
NIC0V035	3	2	C	R
NIC0V040	3	2	C	R
NIC0V050	3	2	C	R
NIC0V055	3	2	C	R
NIC0V060	14	2	C	R
NIC0V065	14	2	C	R
NIC0V070	14	2	C	R
NIC0V075	14	2	C	R
NIC0V080	14	2	C	R
NIC0V085	14	2	C	R
NIC0V090	14	2	C	R
NIC0V095	14	2	C	R
NIC0VR00	2	2	C	R
NIC0VR05	2	2	C	R
NIC0VR10	2	2	C	R
NIC0VR15	2	2	C	R
NIC0VR20	2	2	C	R
NIC0VR25	2	2	C	R
NIC0VR30	2	2	C	R
NIC0VR35	2	2	C	R
NICDF062	3	1	C	A
NICDF063	3	1	C	A
NICDF064	3	1	C	A
NICDF065	3	1	C	A
NICDFRD0	3	1	C	A
NICDFRDC	3	1	C	A
NICDFRS0	3	1	C	A
NIH0K20V	2	2	C	R
NIH0K21V	2	2	C	R
NIH0K22V	2	2	C	R
NIH0K23V	2	2	C	R
NIH0K24V	2	2	C	R
NIH0K25V	2	2	C	R
NIH0K31T	2	2	C	R
NIH0K32T	2	2	C	R
NIH0K34T	2	2	C	R
NIH0K36T	2	2	C	R
NIH0K37T	2	2	C	R
NIH0K3DT	2	2	C	R
NIH0K3ET	2	2	C	R
NIH0KC7T	2	2	C	R
NIH0KP0V	2	2	C	R
NIH0KP1T	2	2	C	R
NIH0KP2T	2	2	C	R
NIH0KP3T	2	2	C	R
NIH0KP4T	2	2	C	R
NIH0KP5I	2	2	C	R
NIH0KP6V	2	2	C	R
NIH0S20V	2	2	C	R
NIH0S21V	2	2	C	R
NIH0S22V	2	2	C	R
NIH0S23V	2	2	C	R
NIH0S24V	2	2	C	R
NIH0S25V	2	2	C	R
NIH0S38T	2	2	C	R
NIH0S39T	2	2	C	R
NIH0S3AT	2	2	C	R
