DICA1200	NICDFR14	19	1	N	N	
DICA1200	NICDFR15	20	1	N	N	
DICA1200	NICDFR16	21	1	N	N	
DICA1200	NICDFR17	22	1	N	N	
DICA1200	NICDFR18	23	1	N	N	
DICA1200	NICDFR19	24	1	N	N	
DICA1200	NICDFR20	25	1	N	N	
DICA1200	NICDFR21	26	1	N	N	
DICA1200	NICDFR30	27	1	N	N	
DICA1200	NICDFR31	28	1	N	N	
DICA1200	NICDFR32	29	1	N	N	
DICA1200	NICDFR33	30	1	N	N	
DICA1200	NICDFR34	31	1	N	N	
DICA1200	NICDFR35	32	1	N	N	
DICA1200	NICDFR36	33	1	N	N	
DICA1200	NIC0NR10	34	1	N	N	
DICA1200	NIC0DR00	35	1	N	N	
DICA1200	NIC0NR15	36	1	N	N	
DICA1200	NIC0NR20	37	1	N	N	
DICA1200	NIC0NR25	38	1	N	N	
DICA1200	NIC0PR00	39	1	N	N	
DICA1200	NIC0PR05	40	1	N	N	
DICA1200	NIC0NR30	41	1	N	N	
DICA1200	NIC0NR35	42	1	N	N	
DICA1200	NIC0PR10	43	1	N	N	
DICA1200	NIC0PR15	44	1	N	N	
DICA1200	NICS0R00	45	1	N	N	
DICA1200	NIC0PR20	46	1	N	N	
DICA1200	NICDCR00	47	1	N	N	
DICA1200	NIC0VR00	48	1	N	N	
DICA1200	NIC0VR05	49	1	N	N	
DICA1200	NIC0VR10	50	1	N	N	
DICA1200	NIC0VR15	51	1	N	N	
DICA1200	NIC0VR20	52	1	N	N	
DICA1200	NIC0VR25	53	1	N	N	
DICA1200	NIC0VR30	54	1	N	N	
DICA1200	NIC0VR35	55	1	N	N	
DICA1200	NIC0TR35	56	1	N	N	
DICA1200	NIC0TR05	57	1	N	N	
DICA1200	NIC0TR10	58	1	N	N	
DICA1200	NIC0TR20	59	1	N	N	
DICA1200	NIC0TR15	60	1	N	N	
DICA1200	NIC0TR25	61	1	N	N	
DICA1200	NIC0TR30	62	1	N	N	
DICA1300	NIC0SN00	0	1	N	N	
DICA1300	NIC0F010	1	1	N	N	
DICA1300	NIC0F015	2	1	N	N	
DICA1300	NIC0N000	3	1	N	N	
DICA1300	NIC0N005	4	1	N	N	
DICA1300	NIC0N010	5	1	N	N	
DICA1300	NIC0F000	6	1	N	N	
DICA1300	NIC0F005	7	1	N	N	
DICA1300	NICDF006	8	1	N	N	
DICA1300	NICDF007	9	1	N	N	
DICA1300	NICDF008	10	1	N	N	
DICA1300	NICDF009	11	1	N	N	
DICA1300	NICDF010	12	1	N	N	
DICA1300	NICDF011	13	1	N	N	
DICA1300	NICDF013	14	1	N	N	
DICA1300	NICDF014	15	1	N	N	
DICA1300	NICDF015	16	1	N	N	
DICA1300	NIC0P015	17	1	N	N	
DICA1300	NIC0P005	18	1	N	N	
DICA1300	NIC0T020	19	1	N	N	
DICA1300	NIC0N030	20	1	N	N	
DICA1300	NIC0P020	21	1	N	N	
DICA1300	NIC0P010	22	1	N	N	
DICA1300	NIC0T015	23	1	N	N	
DICA1300	NIC0T025	24	1	N	N	
DICA1300	NICDF018	25	1	N	N	
DICA1500	NIC0SS00	0	1	N	N	
DICA1500	NIC0N100	1	1	N	N	
DICA1500	NICGF010	2	1	N	N	
DICA1500	NICDF020	3	1	N	N	
DICA1500	NICDF021	4	1	N	N	
DICA1500	NICDF022	5	1	N	N	
DICA1500	NICDF023	6	1	N	N	
DICA1500	NICDF024	7	1	N	N	
DICA1500	NICDF025	8	1	N	N	
DICA1500	NICDF026	9	1	N	N	
DICA1500	NICGF015	10	1	N	N	
DICA1500	NICDF030	11	1	N	N	
DICA1500	NICDF031	12	1	N	N	
DICA1500	NICDF032	13	1	N	N	
DICA1500	NICDF033	14	1	N	N	
DICA1500	NICDF034	15	1	N	N	
DICA1500	NICDF035	16	1	N	N	
DICA1500	NICDF036	17	1	N	N	
DICA1500	NICDF037	18	1	N	N	
DICA1500	NIC0N105	19	1	N	N	
DICA1500	NIC0N110	20	1	N	N	
DICA1500	NIC0N115	21	1	N	N	
DICA1500	NIC0N120	22	1	N	N	
DICA1500	NIC0N125	23	1	N	N	
DICA1500	NIC0A000	24	1	N	N	
DICA1500	NIC0A005	25	1	N	N	
DICA1500	NIC0N130	26	1	N	N	
DICA2000	NIC0F010	0	1	N	N	
DICA2000	NIC0N000	1	1	N	N	
DICA2000	NIC0N005	2	1	N	N	
DICA2000	NIC0N080	3	1	N	N	
DICA2000	NICDF016	4	1	N	N	
DICA2000	NIC0N015	5	1	N	N	
DICA2000	NIC0I000	6	1	N	N	
DICA2000	NIC0N020	7	1	N	N	
DICA2000	NIC0N025	8	1	N	N	
DICA2000	NIC0N030	9	1	N	N	
DICA2000	NIC0F005	10	1	N	N	
DICA2000	NICDF006	11	1	N	N	
DICA2000	NICDF007	12	1	N	N	
DICA2000	NIC0F000	13	1	N	N	
DICA2000	NICDF009	14	1	N	N	
DICA2000	NICDF010	15	1	N	N	
DICA2000	NICDF008	16	1	N	N	
DICA2000	NICDF011	17	1	N	N	
DICA2000	NIC0P000	18	1	N	N	
DICA2000	NICDF013	19	1	N	N	
DICA2000	NICDF014	20	1	N	N	
DICA2000	NICDF040	21	1	N	N	
DICA2000	NICDF041	22	1	N	N	
DICA2000	NICDF042	23	1	N	N	
DICA2000	NICDF043	24	1	N	N	
DICA2000	NICDF044	25	1	N	N	
DICA2000	NICDF045	26	1	N	N	
DICA2000	NICDF046	27	1	N	N	
DICA2000	NICDF017	28	1	N	N	
DICA2000	NIC0C055	29	1	N	N	
DICA2000	NIC0C025	30	1	N	N	
DICA2000	NIC0V055	31	1	N	N	
DICA2000	NIC0V050	32	1	N	N	
DICA2000	NIC0C015	33	1	N	N	
DICA2000	NIC0C000	34	1	N	N	
DICA2000	NIC0V005	35	1	N	N	
DICA2000	NIC0V000	36	1	N	N	
DICA2000	NIC0V015	37	1	N	N	
DICA2000	NIC0C060	38	1	N	N	
DICA2000	NIC0C040	39	1	N	N	
DICA2000	NIC0C045	40	1	N	N	
DICA2000	NIC0C030	41	1	N	N	
DICA2000	NIC0C035	42	1	N	N	
DICA2000	NIC0V030	43	1	N	N	
DICA2000	NIC0V035	44	1	N	N	
DICA2000	NIC0V025	45	1	N	N	
DICA2000	NIC0V020	46	1	N	N	
DICA2000	NIC0V040	47	1	N	N	
DICA2000	NIC0N087	48	1	N	N	
DICA2000	NIC0P015	49	1	N	N	
DICA2000	NIC0P005	50	1	N	N	
DICA2000	NIC0P020	51	1	N	N	
DICA2000	NIC0P010	52	1	N	N	
DICA2000	NIC0T150	53	1	N	N	
DICA2000	NIC0T140	54	1	N	N	
DICA2000	NIC0T130	55	1	N	N	
DICA2000	NIC0T120	56	1	N	N	
DICA2000	NICDF000	57	1	N	N	
DICA2000	NICDF001	58	1	N	N	
DICA2000	NICDF003	59	1	N	N	
DICA2000	NICDF004	60	1	N	N	
DICA2000	NICDF050	61	1	N	N	
DICA2000	NICDF051	62	1	N	N	
DICA2000	NICDF052	63	1	N	N	
DICA3000	NICGF060	0	1	N	N	
DICA3000	NICDF060	1	1	N	N	
DICA3000	NICDF061	2	1	N	N	
DICA3000	NICDF062	3	1	N	N	
DICA3000	NICDF063	4	1	N	N	
DICA3000	NICDF064	5	1	N	N	
DICA3000	NICDF065	6	1	N	N	
DICA3000	NICDF066	7	1	N	N	
DICA3000	NICDF067	8	1	N	N	
DICA3000	NICDF068	9	1	N	N	
DICA3000	NICDF069	10	1	N	N	
DICA3000	NICDF070	11	1	N	N	
DICA3000	NICDF071	12	1	N	N	
DICA3000	NICDF072	13	1	N	N	
DICA3000	NICGF080	14	1	N	N	
DICA3000	NICDF080	15	1	N	N	
DICA3000	NICDF081	16	1	N	N	
DICA3000	NICDF082	17	1	N	N	
DICA3000	NICDF083	18	1	N	N	
DICA3000	NICDF084	19	1	N	N	
DICA3000	NICDF085	20	1	N	N	
DICA3000	NICDF086	21	1	N	N	
DICA3000	NICDF087	22	1	N	N	
DICA5100	NIC05100	0	1	N	N	
DICA5100	NIC05105	1	1	N	H	
DICA5100	NIC05110	2	1	N	H	
DICA5100	NIC05115	3	1	N	H	
DICA5100	NIC05120	4	1	N	H	
DICA5100	NIC05125	5	1	N	H	
DICA5100	NIC05130	6	1	N	H	
DICA5100	NIC05135	7	1	N	H	
DICA5200	NIC05200	0	1	N	N	
DICA5200	NIC05205	1	1	N	H	
DICA5200	NIC05210	2	1	N	H	
DICA5200	NIC05215	3	1	N	H	
DICA5200	NIC05220	4	1	N	H	
DICA5200	NIC05225	5	1	N	H	
DICA5200	NIC05230	6	1	N	H	
DICA5200	NIC05235	7	1	N	H	
DICA5300	NIC05300	0	1	N	N	
DICA5300	NIC05305	1	1	N	H	
DICA5300	NIC05310	2	1	N	H	
DICA5300	NIC05315	3	1	N	H	
DICA5300	NIC05320	4	1	N	H	
DICA5300	NIC05325	5	1	N	H	
DICA5300	NIC05330	6	1	N	H	
DICA5300	NIC05335	7	1	N	H	
DICA5400	NIC05400	0	1	N	N	
DICA5400	NIC05405	1	1	N	H	
DICA5400	NIC05410	2	1	N	H	
DICA5400	NIC05415	3	1	N	H	
DICA5400	NIC05420	4	1	N	H	
DICA5400	NIC05425	5	1	N	H	
DICA5400	NIC05430	6	1	N	H	
DICA5400	NIC05435	7	1	N	H	
DICADHK0	NIC0001G	0	1	N	N	
DICADHK0	NIC0002G	1	1	N	N	
DICADHK0	NIC0003G	2	1	N	N	
DICADHK0	NIC0004G	3	1	N	N	
DICADHK0	NIC0006G	4	1	N	N	
DICADHK0	NIC0007G	5	1	N	N	
DICADHK0	NIC0010G	6	1	N	N	
DICADHK0	NIC0011G	7	1	N	N	
DICADHK0	NIC0014G	8	1	N	N	
DICADHK0	NIC0015G	9	1	N	N	
DICADHK0	NIC0018G	10	1	N	N	
DICADHK0	NIC0019G	11	1	N	N	
DICADHK0	NIC0026G	12	1	N	N	
DICADHK0	NIC0027G	13	1	N	N	
DICADHK0	NIC0028G	14	1	N	N	
DICADHK0	NIC0029G	15	1	N	N	
DICADHK0	NIC0034G	16	1	N	N	
DICADHK0	NIC0035G	17	1	N	N	
DICADHK0	NIC0040G	18	1	N	N	
DICAFHK0	NIC0024F	0	1	N	N	
DICAFHK0	NIC0025F	1	1	N	N	
DICAFHK0	NIC0026F	2	1	N	N	
DICAFHK0	NIC0027F	3	1	N	N	
DICAFHK0	NIC0028F	4	1	N	N	
DICAFHK0	NIC0029F	5	1	N	N	
DICAFHK0	NIC0030F	6	1	N	N	
DICAFHK0	NIC0031F	7	1	N	N	
DICAFHK0	NIC0032F	8	1	N	N	
DICAFHK0	NIC0033F	9	1	N	N	
DICAFHK0	NIC0034F	10	1	N	N	
DICAFHK0	NIC0035F	11	1	N	N	
DICAFHK0	NIC0036F	12	1	N	N	
DICAFHK0	NIC0037F	13	1	N	N	
DICAFHK0	NIC0038F	14	1	N	N	
DICAFHK0	NIC0039F	15	1	N	N	
DICAFHK0	NIC0040F	16	1	N	N	
DICAFHK0	NIC0041F	17	1	N	N	
DICAFHK0	NIC0042F	18	1	N	N	
DICAFHK0	NIC0043F	19	1	N	N	
DICAFHK0	NIC0044F	20	1	N	N	
DICAMCK0	NIC00M00	0	1	N	N	
DICAMCK0	NIC00M05	1	1	N	H	
DICAMCK0	NIC00M10	2	1	N	H	
DICAMCK0	NIC00M20	3	1	N	H	
DICARHK0	NIC0FR00	0	1	N	N	
DICARHK0	NICDFR00	1	1	N	N	
DICARHK0	NICDFR04	2	1	N	N	
DICARHK0	NIC0TR10	3	1	N	N	
DICARHK0	NICDFR01	4	1	N	N	
DICARHK0	NICDFR05	5	1	N	N	
DICARHK0	NIC0TR15	6	1	N	N	
DICARHK0	NICDFR03	7	1	N	N	
DICARHK0	NICDFR07	8	1	N	N	
DICARHK0	NIC0TR20	9	1	N	N	
DICARHK0	NICDFR08	10	1	N	N	
DICARHK0	NICDFR09	11	1	N	N	
DICARHK0	NIC0TR35	12	1	N	N	
DICARHK0	NIC0TR05	13	1	N	N	
DICARHK0	NIC0TR25	14	1	N	N	
DICARHK0	NIC0TR30	15	1	N	N	
DICARHK1	NIC0FR00	0	1	N	N	
DICARHK1	NICDFR20	1	1	N	N	
DICARHK1	NICDFR36	2	1	N	N	
DICARHK1	NICDFR35	3	1	N	N	
DICARHK1	NICDFR16	4	1	N	N	
DICARHK1	NIC0VR15	5	1	N	N	
DICARHK1	NICDFR32	6	1	N	N	
DICARHK1	NIC0VR20	7	1	N	N	
DICARHK1	NICDFR31	8	1	N	N	
DICARHK1	NIC0VR25	9	1	N	N	
DICARHK1	NICDFR34	10	1	N	N	
DICARHK1	NIC0VR30	11	1	N	N	
DICARHK1	NICDFR33	12	1	N	N	
DICARHK1	NIC0VR35	13	1	N	N	
DICARHK2	NIC0FR00	0	1	N	N	
DICARHK2	NIC0NR00	1	1	N	D	
DICARHK2	NICDFR13	2	1	N	N	
DICARHK2	NICDFR14	3	1	N	N	
DICARHK2	NIC0TR05	4	1	N	N	
DICARHK2	NICDFR17	5	1	N	N	
DICARHK2	NICDFR18	6	1	N	N	
DICARHK2	NICDFR21	7	1	N	N	
DICARHK2	NIC0NR35	8	1	N	N	
DICARHK2	NIC0PR00	9	1	N	N	
DICARHK2	NIC0PR05	10	1	N	D	
DICARHK2	NIC0NR30	11	1	N	N	
DICARHK2	NIC0PR10	12	1	N	N	
DICARHK2	NIC0PR15	13	1	N	D	
DICARHK2	NIC0TR30	14	1	N	N	
DICARHK2	NICDFR12	15	1	N	N	
DICARHK2	NIC0PR20	16	1	N	N	
DICARHK2	NICDFR15	17	1	N	N	
DICARHK2	NICDFRDC	18	1	N	N	
DICARHK2	NICDFRD0	19	1	N	N	
DICARHK2	NICDFR30	20	1	N	N	
DICARHK2	NIC0NR05	21	1	N	D	
DICARHK2	NICDFR10	22	1	N	N	
DICARHK2	NICDFR11	23	1	N	N	
DICARHK3	NIC0SR00	0	1	N	D	
DICARHK3	NIC0FR00	1	1	N	N	
DICARHK3	NICDFR19	2	1	N	N	
DICARHK3	NIC0NR25	3	1	N	D	
DICARHK3	NIC0NR10	4	1	N	H	
DICARHK3	NIC0DR00	5	1	N	N	
DICARHK3	NIC0NR15	6	1	N	D	
DICARHK3	NIC0NR30	7	1	N	N	
DICARHK3	NIC0NR20	8	1	N	N	
DICARHK3	NICDCR00	9	1	N	N	
DICARHK3	NIC0VR00	10	1	N	N	
DICARHK3	NIC0VR05	11	1	N	N	
DICARHK3	NIC0VR10	12	1	N	N	
DICARHK3	NICDFRDC	13	1	N	N	
DICARHK3	NICDFRD0	14	1	N	N	
DICARHK3	NICDFRS0	15	1	N	N	
DICATM12	NIC01200	0	1	N	H	
DICATM12	NIC01205	1	1	N	H	
DICATM12	NIC01210	2	1	N	N	
DICATM12	NIC01215	3	1	N	H	
DICATM12	NIC01220	4	1	N	H	
DICATM18	NIC01800	0	1	N	H	
DICATM18	NIC01805	1	1	N	H	
DICATM18	NIC01810	2	1	N	N	
DICATM18	NIC01815	3	1	N	H	
DICATM18	NIC01820	4	1	N	H	
DICAUHK0	NIC0012U	0	1	N	N	
DICAUHK0	NIC0013U	1	1	N	N	
DICAUHK0	NIC0023U	2	1	N	N	
DICAUHK0	NIC0024U	3	1	N	N	
DICAUHK0	NIC0026U	4	1	N	N	
DICAUHK0	NIC0028U	5	1	N	N	
DIPA0001	NIPS0000	0	1	N	N	
DIPA0001	NIPDH309	1	1	N	N	
DIPA0001	NIPH0203	2	1	N	N	
DIPA0001	NIPDH103	3	1	N	N	
DIPA0001	NIPT0003	4	1	N	N	
DIPA0001	NIPDH104	5	1	N	N	
DIPA0001	NIPT0002	6	1	N	H	
DIPA0001	NIPDH105	7	1	N	N	
DIPA0001	NIPH0001	8	1	N	N	
DIPA0001	NIPDH106	9	1	N	N	
DIPA0001	NIPE0001	10	1	N	N	
DIPA0001	NIPDH107	11	1	N	N	
DIPA0001	NIPH0408	12	1	N	N	
DIPA0001	NIPDH115	13	1	N	N	
DIPA0001	NIPH0409	14	1	N	N	
DIPA0001	NIPH0338	15	1	N	N	
DIPA0001	NIPS0401	16	1	N	N	
DQQA1234	NIA00510	2	0	Y	N	Comment
