10104	8	NCD0C0C8	0	0	N	N	OBCHP_S12_Curr S	1		N	0		0
10104	9	NCD0C0B9	0	0	N	N	OBCHP_S12_Trans 	1		N	0		0
10114	1	NCD8B031	2	0	N	N	OBCHP_PTMFile_Nb	1			0		0
10114	2	NCD0C095	0	0	N	Y	OBCHP_Monitored 	1		N	0		0
10114	3	NCD8B033	0	0	N	N	OBCHP_PTM_Param_	1		N	0		0
10121	1	NCD05011	0	0	N	N	OBCHP_PTM_EID	1			0		0
10121	2	NCSB0009	1	0	N	N	TM RX packet dat	1			0		0
10121	3	NCD0B0A9	0	0	N	N	OBCHP_Pk data by	1		N	0		0
10128	1	NCD01011	0	0	N	N	OBCHP_PTM_TC_Pac	1			0		0
10128	2	NCD01012	0	0	N	N	OBCHP_TCPkt_Seq_	1			0		0
10128	3	NCD01023	0	0	N	N	OBCHP_Failure ID	1			0		0
10128	4	NCSB0HV0	1	0	N	N	OBCHP_OMM_Nb_OMM	1			0		0
10128	5	NCSB0GG0	0	0	N	N	OMM unit bank	1		N	0		0
10168	1	NCD05011	0	0	N	N	OBCHP_PTM_EID	1			0		0
10168	2	NCD0C094	0	0	N	N	OBCHP_S12_Mon_ID	1			0		0
10168	3	NCD0C095	0	0	N	Y	OBCHP_Monitored 	1			0		0
10168	4	NCD0C0B4	0	0	N	N	OBCHP_S12_Bit Ma	1			0		0
10168	5	NCD0C0B5	0	0	N	N	OBCHP_S12_Par va	1			0		0
10168	6	NCD0C0B6	0	0	N	N	OBCHP_S12_Crosse	1			0		0
10168	7	NCD0C0B7	0	0	N	N	OBCHP_S12_Prev S	1			0		0
10168	8	NCD0C0C8	0	0	N	N	OBCHP_S12_Curr S	1			0		0
10168	9	NCD0C0B9	0	0	N	N	OBCHP_S12_Trans 	1			0		0
10169	1	NCD05011	0	0	N	N	OBCHP_PTM_EID	1			0		0
10169	2	NCD0C094	0	0	N	N	OBCHP_S12_Mon_ID	1			0		0
10169	3	NCD0C095	0	0	N	Y	OBCHP_Monitored 	1			0		0
10169	4	NCD0C0B4	0	0	N	N	OBCHP_S12_Bit Ma	1			0		0
10169	5	NCD0C0B5	0	0	N	N	OBCHP_S12_Par va	1			0		0
10169	6	NCD0C0B6	0	0	N	N	OBCHP_S12_Crosse	1			0		0
10169	7	NCD0C0B7	0	0	N	N	OBCHP_S12_Prev S	1			0		0
10169	8	NCD0C0C8	0	0	N	N	OBCHP_S12_Curr S	1			0		0
10169	9	NCD0C0B9	0	0	N	N	OBCHP_S12_Trans 	1			0		0
10172	1	NCD05011	0	0	N	N	OBCHP_PTM_EID	1			0		0
10172	2	NCD0C094	0	0	N	N	OBCHP_S12_Mon_ID	1			0		0
10172	3	NCD0C095	0	0	N	Y	OBCHP_Monitored 	1			0		0
10172	4	NCD0C0B4	0	0	N	N	OBCHP_S12_Bit Ma	1			0		0
10172	5	NCD0C0B5	0	0	N	N	OBCHP_S12_Par va	1			0		0
10172	6	NCD0C0B6	0	0	N	N	OBCHP_S12_Crosse	1			0		0
10172	7	NCD0C0B7	0	0	N	N	OBCHP_S12_Prev S	1			0		0
10172	8	NCD0C0C8	0	0	N	N	OBCHP_S12_Curr S	1			0		0
10172	9	NCD0C0B9	0	0	N	N	OBCHP_S12_Trans 	1			0		0
10173	1	NCD05011	0	0	N	N	OBCHP_PTM_EID	1			0		0
10173	2	NCD0C094	0	0	N	N	OBCHP_S12_Mon_ID	1			0		0
10173	3	NCD0C095	0	0	N	Y	OBCHP_Monitored 	1			0		0
10173	4	NCD0C0B4	0	0	N	N	OBCHP_S12_Bit Ma	1			0		0
10173	5	NCD0C0B5	0	0	N	N	OBCHP_S12_Par va	1			0		0
10173	6	NCD0C0B6	0	0	N	N	OBCHP_S12_Crosse	1			0		0
10173	7	NCD0C0B7	0	0	N	N	OBCHP_S12_Prev S	1			0		0
10173	8	NCD0C0C8	0	0	N	N	OBCHP_S12_Curr S	1			0		0
10173	9	NCD0C0B9	0	0	N	N	OBCHP_S12_Trans 	1			0		0
10184	1	NCD05011	0	0	N	N	OBCHP_PTM_EID	1			0		0
10184	2	NCSB0PX0	0	0	N	N	LEOPAS_StepId	1			0		0
10184	3	NCFB0SE0	0	0	N	N	PCDU Unit ID	1			0		0
10184	4	NCSB0012	0	0	N	N	ThKnifeQuartet_D	1			0		0
10184	5	NCSB0014	0	0	N	N	ThKnifeQuartet_D	1			0		-32
10184	6	NCSB0015	0	0	N	N	ThKnifeQuartet_D	1			0		0
10184	7	NCSB0016	0	0	N	N	ThKnifeQuartet_D	1			0		0
10184	8	NCSB0017	0	0	N	N	ThKnifeQuartet_D	1			0		0
10184	9	NCSB000F	1	0	N	N	Nb bad DPL Outpu	1			0		0
10184	10	NCSB0VM0	0	0	N	N	DPLOutputId	1		N	0		0
10186	1	NCD05011	0	0	N	N	OBCHP_PTM_EID	1			0		0
10186	2	NCSB0PX0	0	0	N	N	LEOPAS_StepId	1			0		0
