CCDT0220TM	75	75	PCDU_CPS_PV05A
CCDT0220TM	76	76	PCDU_CPS_PV03A
CCDT0220TM	77	77	PCDU_CPS_PV07A
CCDT0220TM	78	78	PCDU_CPS_PV08A
CCDT0220TM	79	79	PCDU_CPS_PV06A
CCDT0220TM	8	8	I_BOOM_1A_FIRE
CCDT0220TM	80	80	PCDU_CPS_PV04A
CCDT0220TM	81	81	PCDU_CPS_PV09A
CCDT0220TM	82	82	PCDU_CPS_PV10A
CCDT0220TM	83	83	PCDU_CPS_PV11A
CCDT0220TM	84	84	PCDU_CPS_PV12A
CCDT0220TM	85	85	PCDU_CPS_PV13A
CCDT0220TM	86	86	PCDU_CPS_PV14A
CCDT0220TM	87	87	PCDU_CPS_PV15A
CCDT0220TM	88	88	PCDU_CPS_PV16A
CCDT0220TM	89	89	PCDU_CPS_PV02A
CCDT0220TM	9	9	I_BOOM_2A_FIRE
CCDT0220TM	90	90	SMA_P1_RED
CCDT0220TM	91	91	SMA_P2_RED
CCDT0220TM	92	92	SMA_P3_RED
CCDT0220TM	93	93	SMA_P4_RED
CCDT0220TM	94	94	SMA_P5_RED
CCDT0220TM	95	95	SMA_P6_RED
CCDT0220TM	96	96	SMA_P7_RED
CCDT0220TM	97	97	SMA_P8_RED
CCDT0220TM	98	98	SMA_P9_RED
CCDT0220TM	99	99	WING_2B_KT_1R
CCDT0222TC	0	0	DST_TX_OFF_SEL
CCDT0222TC	1	1	DST_TX_ON_SEL
CCDT0229TM	0	0	TWTA_A
CCDT0229TM	1	1	TWTA_B
CCDT0232TX	0	0	DORMOD_RADPK00
CCDT0232TX	1	1	DORMOD_RADPK01
CCDT0232TX	2	2	DORMOD_RADPK02
CCDT0233TX	0	0	T2B
CCDT0233TX	1	1	T4B
CCDT0234TX	0	0	PN
CCDT0234TX	1	1	STDESA
CCDT0235TX	0	0	SYR_0000021_33
CCDT0235TX	1	1	SYR_0000032_00
CCDT0235TX	10	10	SYR_0000682_67
CCDT0235TX	11	11	SYR_0000819_20
CCDT0235TX	12	12	SYR_0001024_00
CCDT0235TX	13	13	SYR_0001365_33
CCDT0235TX	14	14	SYR_0001638_40
CCDT0235TX	15	15	SYR_0002048_00
CCDT0235TX	16	16	SYR_0002730_67
CCDT0235TX	17	17	SYR_0003276_80
CCDT0235TX	18	18	SYR_0004096_00
CCDT0235TX	19	19	SYR_0005461_33
CCDT0235TX	2	2	SYR_0000042_67
CCDT0235TX	20	20	SYR_0006553_60
CCDT0235TX	21	21	SYR_0008192_00
CCDT0235TX	22	22	SYR_0010922_67
CCDT0235TX	23	23	SYR_0013107_20
CCDT0235TX	24	24	SYR_0016384_00
CCDT0235TX	25	25	SYR_0021845_33
CCDT0235TX	26	26	SYR_0026214_40
CCDT0235TX	27	27	SYR_0032768_00
CCDT0235TX	28	28	SYR_0043690_67
CCDT0235TX	29	29	SYR_0052428_80
CCDT0235TX	3	3	SYR_0000064_00
CCDT0235TX	30	30	SYR_0060787_01
CCDT0235TX	31	31	SYR_0062500_00
CCDT0235TX	32	32	SYR_0065536_00
CCDT0235TX	33	33	SYR_0087381_33
CCDT0235TX	34	34	SYR_0104857_60
CCDT0235TX	35	35	SYR_0121574_03
CCDT0235TX	36	36	SYR_0125000_00
CCDT0235TX	37	37	SYR_0131072_00
CCDT0235TX	38	38	SYR_0174762_67
CCDT0235TX	39	39	SYR_0209715_20
CCDT0235TX	4	4	SYR_0000085_33
CCDT0235TX	40	40	SYR_0262144_00
CCDT0235TX	41	41	SYR_0312500_00
CCDT0235TX	42	42	SYR_0333333_33
CCDT0235TX	43	43	SYR_0349525_33
CCDT0235TX	44	44	SYR_0364722_09
CCDT0235TX	45	45	SYR_0381300_36
CCDT0235TX	46	46	SYR_0416666_67
CCDT0235TX	47	47	SYR_0419430_40
CCDT0235TX	48	48	SYR_0454545_45
CCDT0235TX	49	49	SYR_0476190_48
CCDT0235TX	5	5	SYR_0000128_00
CCDT0235TX	50	50	SYR_0524288_00
CCDT0235TX	51	51	SYR_0555555_56
CCDT0235TX	52	52	SYR_0625000_00
CCDT0235TX	53	53	SYR_0666666_67
CCDT0235TX	54	54	SYR_0699050_67
CCDT0235TX	55	55	SYR_0762600_73
CCDT0235TX	56	56	SYR_0833333_33
CCDT0235TX	57	57	SYR_0909090_91
CCDT0235TX	58	58	SYR_1000000_00
CCDT0235TX	59	59	SYR_1111111_11
CCDT0235TX	6	6	SYR_0000170_67
CCDT0235TX	60	60	SYR_1250000_00
CCDT0235TX	61	61	SYR_1398101_33
CCDT0235TX	62	62	SYR_1428571_43
CCDT0235TX	63	63	SYR_1666666_67
CCDT0235TX	64	64	SYR_2000000_00
CCDT0235TX	65	65	SYR_2500000_00
CCDT0235TX	66	66	SYR_3333333_33
CCDT0235TX	7	7	SYR_0000256_00
CCDT0235TX	8	8	SYR_0000341_33
CCDT0235TX	9	9	SYR_0000512_00
CCDT0252TM	1	1	CMD_MODE_TRAN
CCDT0252TM	2	2	AUTO_MODE_TRAN
CCDT0253TM	1	1	FIRST
CCDT0253TM	2	2	SECOND
CCDT0259TM	1	1	NO_ATT_CTRL
CCDT0259TM	2	2	RCS_ATT_CTRL
CCDT0259TM	3	3	RWU_ATT_CTRL
CCDT0260TM	1	1	NO_ATT_EST
CCDT0260TM	2	2	GO_EST
CCDT0260TM	3	3	GF_EST
CCDT0260TM	4	4	GS_EST
CCDT0261TM	1	1	NO_ATT_GUID
CCDT0261TM	2	2	RC_GUID
CCDT0261TM	3	3	SR_GUID
CCDT0261TM	4	4	IR_GUID
CCDT0262TX	0	0	DEU_A
CCDT0262TX	1	1	DEU_B
CCDT0262TX	2	2	NO_UNIT
CCDT0271TM	0	0	CHANNEL_A
CCDT0271TM	1	1	CHANNEL_B
CCDT0272TM	0	0	CEL_RD_ERROR
CCDT0272TM	1	1	CEL_WR_ERROR
CCDT0272TM	2	2	CEL_DATA_ERROR
CCDT0273TM	0	0	ALL_STOWED
CCDT0273TM	1	1	SA_DEPLOYED
CCDT0273TM	2	2	ALL_DEPLOYED
CCDT0280TX	0	0	IMU_A
CCDT0280TX	1	1	IMU_B
CCDT0281TC	0	0	LGA_A
CCDT0281TC	1	1	LGA_B
CCDT0282TX	0	0	PL_EPD
CCDT0282TX	1	1	PL_EUI
CCDT0282TX	2	2	PL_MAG
CCDT0282TX	3	3	PL_METIS
CCDT0282TX	4	4	PL_PHI
CCDT0282TX	5	5	PL_RPW
CCDT0282TX	6	6	PL_SOLOHI
CCDT0282TX	7	7	PL_SPICE
CCDT0282TX	8	8	PL_STIX
CCDT0282TX	9	9	PL_SWA
CCDT0283TX	0	0	TLM_0P25RADPK
CCDT0283TX	1	1	TLM_0P50RADPK
CCDT0283TX	2	2	TLM_0P75RADPK
CCDT0283TX	3	3	TLM_1RADPK
CCDT0283TX	4	4	TLM_1P25RADPK
CCDT0284TX	0	0	SSMM_IC_A
CCDT0284TX	1	1	SSMM_IC_B
CCDT0285TM	0	0	WGS_1
CCDT0285TM	1	1	WGS_2
CCDT0285TM	2	2	WGS_3
CCDT0285TM	3	3	WGS_4
CCDT0285TM	4	4	WGS_5
CCDT0287TX	0	0	CLOCKWISE
CCDT0287TX	1	1	ANTI_CLOCKWISE
CCDT0288TM	0	0	IDLE
CCDT0288TM	1	1	CONSTANT_SPEED
CCDT0288TM	2	2	DELTA_POSITION
CCDT0288TM	3	3	BRAKING
CCDT0289TX	0	0	FULL_STEP
CCDT0289TX	1	1	HALF_STEP
CCDT0289TX	2	2	LEVEL_4
CCDT0289TX	3	3	LEVEL_8
CCDT0289TX	4	4	LEVEL_16
CCDT0289TX	5	5	LEVEL_32
CCDT0289TX	6	6	LEVEL_64
CCDT0289TX	7	7	LEVEL_128
CCDT0290TM	0	0	NO_END_STOP
CCDT0290TM	1	1	END_STOP
CCDT0291TX	0	0	RESET
CCDT0291TX	1	1	INITIALIZE
CCDT0291TX	2	2	STANDBY
CCDT0291TX	3	3	DRIVE
CCDT0291TX	4	4	PROG
CCDT0294TM	1	1	ACC_AXIS_1
CCDT0294TM	2	2	ACC_AXIS_2
CCDT0294TM	3	3	ACC_AXIS_3
CCDT0294TM	4	4	ACC_AXIS_4
CCDT0295TM	0	0	INVALID_COND
CCDT0295TM	1	1	VALID_COND
CCDT0296TM	0	0	NONE
CCDT0296TM	1	1	PRO_1
CCDT0296TM	2	2	PRO_2
CCDT0296TM	3	3	BOTH
CCDT0297TM	0	0	D_V_INACTIVE
CCDT0297TM	1	1	D_V_PREBURN
CCDT0297TM	2	2	D_V_MAIN
CCDT0297TM	3	3	D_V_TERMINATE
CCDT0297TM	4	4	D_V_STOP
CCDT0298TX	1	1	ACC_METHOD
CCDT0298TX	2	2	PC_METHOD
CCDT0299TX	0	0	DST_RX_CTR_A
CCDT0299TX	2	2	DST_RX_CTR_B
CCDT0300TX	1	1	DST_TX_CTR_A
CCDT0300TX	3	3	DST_TX_CTR_B
CCDT0301TM	0	0	DISABLED_FILT
CCDT0301TM	1	1	COMMON_FILT
CCDT0301TM	2	2	TRANSIENT_FILT
CCDT0301TM	3	3	OCM_FILT
CCDT0302TX	0	0	FSS_XA
CCDT0302TX	1	1	FSS_XB
CCDT0302TX	2	2	FSS_ZA
CCDT0302TX	3	3	FSS_ZB
CCDT0302TX	4	4	FSS_IN_USE
CCDT0303TX	1	1	TRANSIENT
CCDT0303TX	2	2	STEADY
CCDT0303TX	3	3	CALIBRATE
CCDT0304TM	1	1	OFFL_INACTIVE
CCDT0304TM	2	2	OFFL_ACTIVE
CCDT0304TM	3	3	OFFL_TERMINATE
CCDT0305TM	1	1	IRG_PROFILE
CCDT0305TM	2	2	SV_PROFILE
CCDT0305TM	3	3	SSE_PROFILE
CCDT0305TM	4	4	SEE_PROFILE
CCDT0305TM	5	5	SSEA_PROFILE
CCDT0308TM	0	0	R_NO_STEP_INIT
CCDT0308TM	1	1	R_INIT_STEP_1
CCDT0308TM	2	2	R_INIT_STEP_2
CCDT0308TM	3	3	R_INIT_STEP_3
CCDT0309TM	1	1	R_INACTIVE
CCDT0309TM	2	2	R_IN_PROGRESS
CCDT0309TM	3	3	R_COMPLETED
CCDT0311TM	1	1	NO_WS_CONTROL
CCDT0311TM	2	2	WS_CONTROL
CCDT0311TM	3	3	WNS_CONTROL
CCDT0312TX	1	1	MTM_DEFAULT
CCDT0312TX	2	2	MTM_CO_PLUS
CCDT0312TX	3	3	MTM_CO_MINUS
CCDT0312TX	4	4	MTM_WSM_P
CCDT0312TX	5	5	MTM_WSM_S
CCDT0312TX	6	6	MTM_NCM
CCDT0312TX	7	7	MTM_OCM_CMD
CCDT0312TX	8	8	MTM_FREZEE
CCDT0313TX	0	0	BPSK_2_21
CCDT0313TX	1	1	BPSK_4_42
CCDT0313TX	10	10	BPSK_2_128
CCDT0313TX	100	100	SPL_2_312499
CCDT0313TX	101	101	SPL_4_624999
CCDT0313TX	102	102	GMSK_2_312499
CCDT0313TX	103	103	GMSK_4_624999
CCDT0313TX	104	104	SPL_2_333333
CCDT0313TX	105	105	SPL_4_666666
CCDT0313TX	106	106	GMSK_2_333333
CCDT0313TX	107	107	GMSK_4_666666
CCDT0313TX	108	108	SPL_2_349525
CCDT0313TX	109	109	SPL_4_699050
CCDT0313TX	11	11	BPSK_4_256
CCDT0313TX	110	110	GMSK_2_349525
CCDT0313TX	111	111	GMSK_4_699050
CCDT0313TX	112	112	SPL_2_364722
CCDT0313TX	113	113	GMSK_2_364722
CCDT0313TX	114	114	SPL_2_381300
CCDT0313TX	115	115	SPL_4_762600
CCDT0313TX	116	116	GMSK_2_381300
CCDT0313TX	117	117	GMSK_4_762600
CCDT0313TX	118	118	SPL_2_416666
CCDT0313TX	119	119	SPL_4_833333
CCDT0313TX	12	12	BPSK_2_170
CCDT0313TX	120	120	GMSK_2_416666
CCDT0313TX	121	121	GMSK_4_833333
CCDT0313TX	122	122	SPL_2_454545
CCDT0313TX	123	123	SPL_4_909090
CCDT0313TX	124	124	GMSK_2_454545
CCDT0313TX	125	125	GMSK_4_909090
CCDT0313TX	126	126	SPL_2_476190
CCDT0313TX	127	127	GMSK_2_476190
CCDT0313TX	128	128	SPL_2_555555
CCDT0313TX	129	129	GMSK_2_555555
CCDT0313TX	13	13	BPSK_4_341
CCDT0313TX	130	130	GMSK_4_1111111
CCDT0313TX	131	131	SPL_2_625000
CCDT0313TX	132	132	GMSK_2_625000
CCDT0313TX	133	133	GMSK_4_1250000
CCDT0313TX	134	134	SPL_2_833333
CCDT0313TX	135	135	GMSK_2_833333
CCDT0313TX	136	136	GMSK_4_1666666
CCDT0313TX	137	137	SPL_2_1000000
CCDT0313TX	138	138	GMSK_2_1000000
CCDT0313TX	139	139	GMSK_4_2000000
CCDT0313TX	14	14	BPSK_2_256
CCDT0313TX	140	140	GMSK_2_1250000
CCDT0313TX	141	141	GMSK_4_2500000
CCDT0313TX	142	142	GMSK_2_1398101
CCDT0313TX	143	143	GMSK_2_1428571
CCDT0313TX	144	144	GMSK_2_1666666
CCDT0313TX	145	145	GMSK_4_3333333
CCDT0313TX	146	146	GMSK_2_2000000
CCDT0313TX	15	15	BPSK_4_512
CCDT0313TX	16	16	BPSK_2_341
CCDT0313TX	17	17	BPSK_4_682
CCDT0313TX	18	18	BPSK_4_819
CCDT0313TX	19	19	BPSK_2_512
CCDT0313TX	2	2	BPSK_2_32
CCDT0313TX	20	20	BPSK_4_1024
CCDT0313TX	21	21	BPSK_2_682
CCDT0313TX	22	22	BPSK_4_1365
CCDT0313TX	23	23	BPSK_2_819
CCDT0313TX	24	24	BPSK_4_1638
CCDT0313TX	25	25	BPSK_2_1024
CCDT0313TX	26	26	BPSK_4_2048
CCDT0313TX	27	27	BPSK_2_1365
CCDT0313TX	28	28	BPSK_4_2730
CCDT0313TX	29	29	BPSK_2_1638
CCDT0313TX	3	3	BPSK_4_64
CCDT0313TX	30	30	BPSK_4_3276
CCDT0313TX	31	31	BPSK_2_2048
CCDT0313TX	32	32	BPSK_4_4096
CCDT0313TX	33	33	BPSK_2_2730
CCDT0313TX	34	34	BPSK_4_5461
CCDT0313TX	35	35	BPSK_2_3276
CCDT0313TX	36	36	BPSK_4_6553
CCDT0313TX	37	37	BPSK_2_4096
CCDT0313TX	38	38	BPSK_4_8192
CCDT0313TX	39	39	BPSK_2_5461
CCDT0313TX	4	4	BPSK_2_42
CCDT0313TX	40	40	BPSK_4_10922
CCDT0313TX	41	41	BPSK_2_6553
CCDT0313TX	42	42	BPSK_4_13107
CCDT0313TX	43	43	BPSK_2_8192
CCDT0313TX	44	44	BPSK_4_16384
CCDT0313TX	45	45	BPSK_2_10922
CCDT0313TX	46	46	BPSK_4_21845
CCDT0313TX	47	47	BPSK_2_13107
CCDT0313TX	48	48	BPSK_4_26214
CCDT0313TX	49	49	BPSK_2_16384
CCDT0313TX	5	5	BPSK_4_85
CCDT0313TX	50	50	BPSK_4_32768
CCDT0313TX	51	51	BPSK_2_21845
CCDT0313TX	52	52	BPSK_4_43690
CCDT0313TX	53	53	BPSK_2_26214
CCDT0313TX	54	54	BPSK_4_52428
CCDT0313TX	55	55	BPSK_2_32768
CCDT0313TX	56	56	BPSK_2_43690
CCDT0313TX	57	57	BPSK_2_52428
CCDT0313TX	58	58	SPL_4_65536
CCDT0313TX	59	59	GMSK_4_65536
CCDT0313TX	6	6	BPSK_2_64
CCDT0313TX	60	60	SPL_4_87381
CCDT0313TX	61	61	GMSK_4_87381
CCDT0313TX	62	62	SPL_4_104857
CCDT0313TX	63	63	GMSK_4_104857
CCDT0313TX	64	64	SPL_2_60787
CCDT0313TX	65	65	SPL_4_121574
CCDT0313TX	66	66	GMSK_2_60787
CCDT0313TX	67	67	GMSK_4_121574
CCDT0313TX	68	68	SPL_2_62500
CCDT0313TX	69	69	SPL_4_125000
CCDT0313TX	7	7	BPSK_4_128
CCDT0313TX	70	70	GMSK_2_62500
CCDT0313TX	71	71	GMSK_4_125000
CCDT0313TX	72	72	SPL_2_65536
CCDT0313TX	73	73	SPL_4_131072
CCDT0313TX	74	74	GMSK_2_65536
CCDT0313TX	75	75	GMSK_4_131072
CCDT0313TX	76	76	SPL_2_87381
CCDT0313TX	77	77	SPL_4_174762
CCDT0313TX	78	78	GMSK_2_87381
CCDT0313TX	79	79	GMSK_4_174762
CCDT0313TX	8	8	BPSK_2_85
CCDT0313TX	80	80	SPL_2_104857
CCDT0313TX	81	81	SPL_4_209715
CCDT0313TX	82	82	GMSK_2_104857
CCDT0313TX	83	83	GMSK_4_209715
CCDT0313TX	84	84	SPL_2_131072
CCDT0313TX	85	85	SPL_4_262144
CCDT0313TX	86	86	GMSK_2_131072
CCDT0313TX	87	87	GMSK_4_262144
CCDT0313TX	88	88	SPL_2_174762
CCDT0313TX	89	89	SPL_4_349525
CCDT0313TX	9	9	BPSK_4_170
CCDT0313TX	90	90	GMSK_2_174762
CCDT0313TX	91	91	GMSK_4_349525
CCDT0313TX	92	92	SPL_2_209715
CCDT0313TX	93	93	SPL_4_419430
CCDT0313TX	94	94	GMSK_2_209715
CCDT0313TX	95	95	GMSK_4_419430
CCDT0313TX	96	96	SPL_2_262144
CCDT0313TX	97	97	SPL_4_524288
CCDT0313TX	98	98	GMSK_2_262144
CCDT0313TX	99	99	GMSK_4_524288
CCDT0318TM	0	0	TTR_HEALTHY
CCDT0318TM	1	1	TTR_FAILED
CCDT0319TM	0	0	TTR_RQ_FREE
CCDT0319TM	1	1	TTR_RQ_OK
CCDT0319TM	2	2	TTR_RQ_KO
CCDT0319TM	3	3	TTR_RQ_PENDING
CCDT0322TM	1	1	DOOR1
CCDT0322TM	2	2	DOOR2
CCDT0322TM	3	3	DOOR3
CCDT0322TM	4	4	DOOR4
CCDT0322TM	5	5	DOOR5
CCDT0322TM	6	6	DOOR6
CCDT0326TM	0	0	IDX_NO_FAILURE
CCDT0326TM	1	1	IDX_FAIL_AXIS1
CCDT0326TM	2	2	IDX_FAIL_AXIS2
CCDT0326TM	3	3	IDX_FAIL_AXIS3
CCDT0326TM	4	4	IDX_FAIL_AXIS4
CCDT0326TM	5	5	IDX_SEV_FAILS
CCDT0329TC	0	0	NOMINAL
CCDT0329TC	1	1	SURVIVAL
CCDT0330TC	0	0	FDIR
CCDT0330TC	1	1	NORMAL
CCDT0332TM	0	0	FAILED
CCDT0332TM	1	1	SUCCESS
CCDT0334TM	0	0	PY_MGU1
CCDT0334TM	1	1	MY_MGU2
CCDT0341TX	0	0	TLMMODSCH_GMSK
CCDT0341TX	1	1	TLMMODSCH_SPL
CCDT0342TM	0	0	DST_A
CCDT0342TM	1	1	DST_B
CCDT0342TM	2	2	DST_A_AND_B
CCDT0342TM	3	3	DST_NONE
CCDT0343TM	0	0	PCDU
CCDT0343TM	1	1	RIU
CCDT0343TM	2	2	NA
CCDT0344TM	0	0	LFID_FIRE_TK
CCDT0344TM	1	1	LFID_FIRE_PYRO
CCDT0344TM	2	2	LFID_GETACQDPL
CCDT0344TM	3	3	LFID_SEL_DPL
CCDT0344TM	4	4	LFID_RST_PYRO
CCDT0344TM	5	5	LFID_SHP
CCDT0344TM	6	6	LFID_SNAPSHOT
CCDT0344TM	7	7	LFID_LCL
CCDT0345TM	0	0	TURBO_1_2
CCDT0345TM	2	2	TURBO_1_4
CCDT0354TM	0	0	START_NCM_FPNT
CCDT0354TM	1	1	STOP_NCM_FPNT
CCDT0354TM	10	10	COMP_HGA_ANGLE
CCDT0354TM	11	11	COMP_MGA_ANGLE
CCDT0354TM	12	12	SET_D_V_TERM
CCDT0354TM	2	2	START_RW_CHK
CCDT0354TM	3	3	START_STR_CHK
CCDT0354TM	4	4	STOP_STR_CHK
CCDT0354TM	5	5	START_RW_SPIN
CCDT0354TM	6	6	SEL_GSE_TUNING
CCDT0354TM	7	7	CHG_MODE
CCDT0354TM	8	8	CHG_SUB_MODE
CCDT0354TM	9	9	COMMAND_CPS
CCDT0355TM	0	0	DEFAULT
CCDT0355TM	1	1	OPEN
CCDT0355TM	2	2	CLOSED
CCDT0356TM	0	0	INACTIVE
CCDT0356TM	1	1	ACTIVE
CCDT0359TM	0	0	NO_FLY_BY
CCDT0359TM	1	1	EARTH_FLY_BY
CCDT0359TM	2	2	VENUS_FLY_BY
CCDT0360TM	0	0	FAR_SUN
CCDT0360TM	1	1	NEAR_SUN
CCDT0361TM	0	0	NO_SUN
CCDT0361TM	1	1	SUN
CCDT0364TM	0	0	E_PCDU_A
CCDT0364TM	1	1	E_PCDU_B
CCDT0364TM	2	2	E_PCDU_INVALID
CCDT0365TM	0	0	INVALID
CCDT0365TM	1	1	VALID
CCDT0366TM	0	0	CLOSE
CCDT0366TM	1	1	OPEN
CCDT0367TM	0	0	SADE_A
CCDT0367TM	1	1	SADE_B
CCDT0367TM	2	2	SADE_INVALID
CCDT0371TM	0	0	BLM_STAT_LOW
CCDT0371TM	1	1	BLM_STAT_HIGH
CCDT0371TM	255	255	BLM_STAT_ERROR
CCDT0372TM	0	0	CPS_BRANCH_A
CCDT0372TM	1	1	CPS_BRANCH_B
CCDT0374TM	0	0	LC_TTR_ERROR
CCDT0374TM	1	1	LC_SGM_STCOUNT
CCDT0374TM	2	2	LC_SGM_HEALTH
CCDT0374TM	3	3	LC_SGM_NM_CONF
CCDT0374TM	4	4	LC_SGM_BK_CONF
CCDT0374TM	5	5	LC_STCOUNT_THD
CCDT0375TM	0	0	WGS_POS_0
CCDT0375TM	1	1	WGS_POS_1
CCDT0375TM	2	2	WGS_POS_2
CCDT0376TM	0	0	WGS_POS_2
CCDT0376TM	1	1	WGS_POS_1
CCDT0377TM	0	0	WGS_POS_1
CCDT0377TM	1	1	WGS_POS_2
CCDT0382TM	0	0	NO_FAIL
CCDT0382TM	1	1	INV_PARAM_ID
CCDT0382TM	2	2	ILLEGAL_SID
CCDT0382TM	3	3	INV_LENGTH
CCDT0382TM	4	4	ALREADY_DEF
CCDT0382TM	5	5	POOL_FULL
CCDX0004TM	65280	65280	GND_OPS_ALARM
CCDX0005TM	0	0	UNHEALTHY
CCDX0005TM	1	1	HEALTHY_1
CCDX0005TM	2	2	HEALTHY_2
CCDX0005TM	3	3	HEALTHY_3
CCDX0005TM	4	4	HEALTHY_4
CCDX0005TM	5	5	HEALTHY_5
CCDX0005TM	6	6	HEALTHY_6
CCDX0005TM	7	7	HEALTHY_7
CCDX2000TM	6400	6400	RM Prog. set1
CCDX2000TM	6656	6656	RM Prog. set2
CCDX2000TM	6912	6912	RM Prog. set3
CCDX2000TM	7168	7168	RM Prog. set4
CCDX2001TM	6528	6528	RM Prog. set1
CCDX2001TM	6784	6784	RM Prog. set2
CCDX2001TM	7040	7040	RM Prog. set3
CCDX2001TM	7296	7296	RM Prog. set4
CCDX5021TM	0	0	NONE
CCDX5021TM	1	1	TCF1
CCDX5021TM	2	2	TCF2
CCDX5021TM	3	3	BOTH
CCDX5022TM	0	0	NONE
CCDX5022TM	1	1	ENTRY ONLY
CCDX5022TM	2	2	EXIT ONLY
CCDX5022TM	3	3	BOTH ENTRY,EXI
CCDX9317TM	0	0	TP=0
CCDX9317TM	1	1	TP=01
CCDX9317TM	2	2	TP=0011
CCDX9317TM	3	3	TP=0000_1111
CCDX9318TM	0	0	TP disabled
CCDX9318TM	1	1	TP enabled
CCDX9319TM	0	0	rate = 1/2
CCDX9319TM	1	1	rate = 1/3
CCDX9319TM	2	2	rate = 1/4
CCDX9319TM	3	3	rate = 1/6
CCDX9320TM	0	0	No Turbo
CCDX9320TM	1	1	Turbo
CCDX9321TM	0	0	No ReedSolomon
CCDX9321TM	1	1	ReedSolomon
CCDX9322TM	0	0	rate 1/2 inv
CCDX9322TM	1	1	rate 1/2
CCDX9322TM	4	4	rate 2/3
CCDX9322TM	5	5	rate 3/4
CCDX9322TM	6	6	rate 5/6
CCDX9322TM	7	7	rate 7/8
CCDX9323TM	0	0	No Conv Enc
CCDX9323TM	1	1	Conv Enc
CCDX9324TM	0	0	PR Disabled
CCDX9324TM	1	1	PR Enabled
CCDX9325TM	0	0	Bdwdth Alloc
CCDX9325TM	1	1	Priority
CCDX9326TM	0	0	ClcwD0
CCDX9326TM	1	1	ClcwD1
CCDX9326TM	2	2	ClcwD0 and D1
CCDX9326TM	3	3	round robin
CCFXD001TM	0	0	No Error 
CCFXD001TM	1	1	NoImpl Mode Rx
CCFXD001TM	2	2	Undeined Cmd
CCFXD001TM	3	3	Illegal Cmd
CCFXD001TM	4	4	Parity Error
CCFXD001TM	5	5	Sync Error
CCFXD001TM	6	6	Argument Err
CCS2Z00DTM	0	0	A or PRO1
CCS2Z00DTM	1	1	BPRO2IMACCWD1
CCS2Z00DTM	2	2	PROUSEIMACCWD2
CCS2Z00DTM	3	3	PRONSEIMACCWD3
CCS2Z00DTM	4	4	IMU_ACC_WDE_4
CCS2Z00DTM	5	5	IMU B CHAN1
CCS2Z00DTM	6	6	IMU B CHAN2
CCS2Z00DTM	7	7	IMU B CHAN3
CCS2Z00DTM	8	8	IMU B CHAN4
CCSX0001TM	0	0	NA_NA_NA
CCSX0001TM	1	1	NA_NA_OFF
CCSX0001TM	10	10	NA_ON_ON
CCSX0001TM	16	16	OFF_NA_NA
CCSX0001TM	17	17	OFF_NA_OFF
CCSX0001TM	18	18	OFF_NA_ON
CCSX0001TM	2	2	NA_NA_ON
CCSX0001TM	20	20	OFF_OFF_NA
CCSX0001TM	21	21	OFF_OFF_OFF
CCSX0001TM	22	22	OFF_OFF_ON
CCSX0001TM	24	24	OFF_ON_NA
CCSX0001TM	25	25	OFF_ON_OFF
CCSX0001TM	26	26	OFF_ON_ON
CCSX0001TM	32	32	ON_NA_NA
CCSX0001TM	33	33	ON_NA_OFF
CCSX0001TM	34	34	ON_NA_ON
CCSX0001TM	36	36	ON_OFF_NA
CCSX0001TM	37	37	ON_OFF_OFF
CCSX0001TM	38	38	ON_OFF_ON
CCSX0001TM	4	4	NA_OFF_NA
CCSX0001TM	40	40	ON_ON_NA
CCSX0001TM	41	41	ON_ON_OFF
CCSX0001TM	42	42	ON_ON_ON
CCSX0001TM	5	5	NA_OFF_OFF
CCSX0001TM	6	6	NA_OFF_ON
CCSX0001TM	8	8	NA_ON_NA
CCSX0001TM	9	9	NA_ON_OFF
CCXX000CTM	0	0	FILE 1
CCXX000CTM	1	1	FILE 2
CDMT0000TM	0	0	Init
CDMT0000TM	1	1	Idle
CDMT0000TM	2	2	Release
CDMT0000TM	3	3	Go_Home
CDMT0000TM	4	4	Open_Close
CDMT0001TM	0	0	Not_released
CDMT0001TM	1	1	Released
CDMT0002TM	0	0	Not_Set
CDMT0002TM	1	1	Set
CDMT0003TM	0	0	To_close
CDMT0003TM	1	1	To_open
CDMT0004TM	0	0	No_rel_error
CDMT0004TM	1	1	Release_error
CDMT0005TM	0	0	No_cu_error
CDMT0005TM	1	1	Current_error
CDMT0006TM	0	0	Mes_alarm_off
CDMT0006TM	1	1	Mes_alarm_on
CDMT0007TM	0	0	OVC_alarm_off
CDMT0007TM	1	1	OVC_alarm_on
CDMT0008TM	0	0	Init_alarm_off
CDMT0008TM	1	1	Init_alarm_on
CDMT0009TM	0	0	Rst_alarm_off
CDMT0009TM	1	1	Rst_alarm_on
CDMT0010TM	0	0	Motor1
CDMT0010TM	1	1	Motor2
CDMT0010TM	2	2	Motor3
CDMT0010TM	3	3	Motor4
CDMT0010TM	4	4	Motor5
CDMT0010TM	5	5	Motor6
CDMTX000TM	0	0	No_Command
CDMTX000TM	1073741824	1073741824	RELEASE PP3
CDMTX000TM	1208025088	1208025088	RELEASE PP4
CDMTX000TM	134217793	134256128	MOTOR 1 CLOSE
CDMTX000TM	1342242816	1342242816	RELEASE PP5
CDMTX000TM	142606400	142644737	MOTOR 1 OPEN
CDMTX000TM	1476395008	1476395008	RELEASE PP6
